-0.38122,-0.69923,-0.81742,-0.71965,-0.97365,-0.93901,-0.58047,-0.14254,-0.27764,-0.35381,-0.69434,-1.0006,-0.89589,-0.98945,-0.67711,-0.56367,-0.76745,-0.8172,-0.73353,-0.45384,-0.50273,-0.79664,-0.69762,-0.2332,-0.1259,-0.10077,0.091005,0.07261,0.0060351,-0.002618,-0.026812,0.21396,0.011279,0.0075088,0.11482,-0.22918,-0.28181,-0.18155,-0.49651,-0.47703,-0.43776,-0.26964,-0.11264,0.20561,0.14831,0.38385,0.2608,0.32154,0.32051,0.061972,0.035078,0.021606,0.030175,0.08644,0.30747,-0.078861,-0.25393,0.077127,-0.034423,-0.097613,0.26959,-0.18355,-0.20076,0.14237,0.36839,0.25102,0.49204,0.47414,0.36376,0.56974,0.56807,0.56331,0.42885,0.4421,0.43909,0.44156,0.6996,0.87292,0.75095,0.64724,0.17919,-0.41471,-0.34403,-0.26131,-0.069824,0.190428747,0.053286953,-0.190801829,-0.250535934,-0.273846279,-0.407892737,-0.438673244,-0.422710662,-0.237455147,0.046387081,0.038110824,-0.030809712,-0.138927761,-0.256741337,-0.357363714,-0.080876379,0.156644056,0.015369176,-0.035511745,-0.115121986,-3.638425747,-8.70271911
-0.3774,-0.69923,-0.81742,-0.71965,-0.97365,-0.93901,-0.58047,-0.14254,-0.27764,-0.35381,-0.69434,-1.0012,-0.89589,-0.98945,-0.67711,-0.56367,-0.76745,-0.8172,-0.73353,-0.43586,-0.50119,-0.79664,-0.69762,-0.2332,-0.1259,-0.10077,0.091005,0.07261,0.0091124,-0.002618,-0.026812,0.21396,0.023779,0.0075088,0.11482,-0.22918,-0.28181,-0.18155,-0.49651,-0.47703,-0.43776,-0.26956,-0.11264,0.20561,0.14831,0.38385,0.2608,0.32154,0.32051,0.061972,0.042899,0.021606,0.030175,0.10246,0.30747,-0.078861,-0.23053,0.08659,-0.034423,-0.097613,0.24556,-0.18721,-0.20076,0.14237,0.36839,0.25102,0.49204,0.47414,0.36376,0.52184,0.56807,0.56331,0.4299,0.4421,0.37791,0.44156,0.6996,0.78502,0.80117,0.64724,0.17919,-0.4297,-0.34403,-0.30272,-0.069824,0.190428747,0.053286953,-0.190801829,-0.250535934,-0.273846279,-0.313065705,-0.447660463,-0.358642806,-0.237455147,0.046387081,0.045952623,-0.030809712,-0.138927761,-0.256741337,-0.357363714,-0.077156951,0.156644056,0.015369176,-0.035511745,-0.115121986,-3.638425747,-9.057123363
-0.3774,-0.72282,-0.8274,-0.77624,-0.97365,-0.93901,-0.60117,-0.14254,-0.27764,-0.39498,-0.69434,-1.0012,-0.92421,-0.98945,-0.71066,-0.6008,-0.76745,-0.76471,-0.73353,-0.43586,-0.50119,-0.80282,-0.69762,-0.23468,-0.12255,-0.10077,0.069742,0.07261,0.049686,0.0056554,-0.026812,0.20704,0.041815,0.0075088,0.088881,-0.24209,-0.28181,-0.18155,-0.51315,-0.47703,-0.43004,-0.27786,-0.098434,0.19955,0.17758,0.38385,0.27295,0.32567,0.32051,0.10243,0.042899,0.021606,0.040643,0.10246,0.32542,-0.067565,-0.23053,0.08659,-0.037337,-0.097613,0.24556,-0.23836,-0.20076,0.16709,0.36839,0.25102,0.51658,0.47414,0.36376,0.52184,0.59911,0.53681,0.40049,0.4421,0.37791,0.43368,0.6996,0.78502,0.79615,0.64724,0.17919,-0.38104,-0.34403,-0.30272,-0.088697,0.190428747,0.034597392,-0.196793865,-0.239162446,-0.292697652,-0.313065705,-0.447660463,-0.358642806,-0.22303129,0.046387081,0.045952623,-0.033241526,-0.138927761,-0.231981509,-0.357363714,-0.027592285,0.158994089,0.015369176,-0.022053166,-0.125016937,-3.638425747,-8.545254557
-0.3699,-0.72282,-0.8274,-0.77624,-0.97365,-0.93901,-0.5907,-0.14254,-0.27764,-0.39498,-0.69434,-0.97134,-0.92421,-0.98945,-0.71066,-0.6008,-0.76745,-0.76471,-0.73353,-0.44246,-0.49376,-0.80282,-0.63373,-0.23468,-0.12255,-0.098885,0.069742,0.07261,0.055867,0.0056554,-0.028498,0.20704,0.041815,0.0075088,0.088881,-0.26513,-0.28181,-0.16737,-0.51315,-0.47703,-0.43004,-0.27786,-0.1054,0.20922,0.17758,0.38908,0.27843,0.32567,0.32051,0.10243,0.042899,0.021606,0.015776,0.10246,0.3478,-0.067565,-0.23053,0.070581,-0.022975,-0.097613,0.25989,-0.23836,-0.19172,0.16709,0.36839,0.24233,0.51658,0.47414,0.32728,0.52184,0.59911,0.53681,0.40049,0.4421,0.3843,0.43368,0.6996,0.80711,0.79615,0.64724,0.17919,-0.47921,-0.34403,-0.29134,-0.088697,0.190428747,0.034597392,-0.196793865,-0.239162446,-0.292697652,-0.313065705,-0.424109072,-0.390194748,-0.22303129,0.040272932,0.055498943,-0.033241526,-0.138927761,-0.222889053,-0.357363714,-0.035267642,0.164897119,0.014439452,-0.022053166,-0.125016937,-3.638425747,-8.446114886
-0.3699,-0.72282,-0.85616,-0.75539,-0.9743,-0.94821,-0.5907,-0.14202,-0.28139,-0.39498,-0.66899,-0.97134,-0.92421,-1.0337,-0.71066,-0.6008,-0.70325,-0.84971,-0.73448,-0.47521,-0.49376,-0.80282,-0.63271,-0.23468,-0.12255,-0.067399,0.069742,0.09513,0.031675,0.0056554,-0.019858,0.16178,0.041815,0.013311,0.092478,-0.26513,-0.27736,-0.20062,-0.51315,-0.46689,-0.42665,-0.27786,-0.10345,0.20922,0.17758,0.36895,0.27843,0.32567,0.33023,0.11302,0.048088,0.035992,0.015776,0.091835,0.34117,-0.067565,-0.18796,0.070581,-0.022975,-0.097495,0.25989,-0.23836,-0.16339,0.19727,0.38781,0.24491,0.51658,0.50072,0.36672,0.52184,0.59911,0.56277,0.40587,0.44728,0.39126,0.43368,0.72476,0.94833,0.79615,0.67518,0.21051,-0.47921,-0.3502,-0.29134,-0.088697,0.201129093,0.050060863,-0.196793865,-0.239074985,-0.451207102,-0.295393715,-0.42410735,-0.390194748,-0.22303129,0.052382555,0.053753507,-0.033241526,-0.128942308,-0.222889053,-0.369541469,-0.034470725,0.164897119,0.014439452,-0.021875866,-0.125016937,-3.638425747,-8.491925117
-0.40936,-0.72282,-0.85616,-0.75539,-0.94943,-0.82974,-0.5907,-0.13094,-0.29391,-0.39498,-0.69074,-0.98487,-0.92421,-1.0337,-0.71066,-0.6008,-0.70622,-0.84971,-0.7082,-0.53648,-0.49376,-0.76636,-0.64384,-0.23468,-0.12255,-0.067399,0.069742,0.09513,0.037157,0.0056554,-0.070272,0.16178,0.041815,0.034677,0.069889,-0.26513,-0.27736,-0.20062,-0.50453,-0.46689,-0.42665,-0.27786,-0.11697,0.20922,0.17758,0.4021,0.27843,0.31322,0.33023,0.11302,0.033665,0.035992,0.015776,0.11642,0.36096,-0.071293,-0.18796,0.060384,-0.022975,-0.0053263,0.15255,-0.23836,-0.1339,0.19727,0.34228,0.42484,0.51658,0.55428,0.36968,0.52184,0.59911,0.49649,0.40587,0.44553,0.31913,0.43368,0.69883,0.87169,0.81616,0.7193,0.20959,-0.47921,-0.37462,-0.25539,-0.088697,0.189258,0.050060863,-0.196793865,-0.249401755,-0.451207102,-0.322403967,-0.439733783,-0.380251784,-0.22303129,0.056624579,0.053753507,-0.033241526,-0.128942308,-0.222889053,-0.369541469,-0.006784515,0.164897119,-0.064029833,-0.021875866,-0.125016937,-3.638425747,-8.619409366
-0.40936,-0.77025,-0.83339,-0.75539,-0.95377,-0.85502,-0.5907,-0.12209,-0.28491,-0.38046,-0.72447,-0.98487,-0.91918,-1.0337,-0.71066,-0.57777,-0.70435,-0.84971,-0.72289,-0.53648,-0.49376,-0.78189,-0.63533,-0.23468,-0.2395,-0.030072,0.067636,0.10145,0.037157,-0.050174,-0.065187,0.16178,0.041815,0.020586,0.039753,-0.26513,-0.23942,-0.20062,-0.50453,-0.50903,-0.42665,-0.17173,-0.10704,0.14173,0.17758,0.41751,0.27843,0.31004,0.29158,0.11302,0.033665,-0.029693,0.015776,0.11256,0.36096,-0.090442,-0.13939,0.060384,-0.022975,0.013433,0.15255,-0.22058,-0.13512,0.19727,0.34228,0.46594,0.5611,0.57108,0.35912,0.52184,0.54299,0.51354,0.40587,0.44575,0.31913,0.44573,0.6985,0.87169,0.81956,0.7193,0.20959,-0.47921,-0.37528,-0.25539,-0.073148,0.227360972,0.050060863,-0.176538702,-0.251967078,-0.451207102,-0.327171483,-0.439733783,-0.380251784,-0.213872029,0.116440009,0.053753507,-0.050158084,-0.131228917,-0.222889053,-0.348507576,-0.006784515,-0.052789197,-0.033791178,-0.021875866,-0.125016937,-3.654929393,-8.619409366
-0.40936,-0.81065,-0.83339,-0.75539,-0.95388,-0.85502,-0.59778,-0.12071,-0.28491,-0.3804,-0.72447,-0.98487,-0.90569,-1.0186,-0.71336,-0.57597,-0.70435,-0.82834,-0.71756,-0.53648,-0.49376,-0.79533,-0.62949,-0.26208,-0.24055,-0.030072,0.036204,0.10974,0.037157,-0.049749,-0.071792,0.16178,0.041815,0.03367,0.039753,-0.26356,-0.2381,-0.20062,-0.49908,-0.47927,-0.33473,-0.17173,-0.10704,0.14818,0.18325,0.41258,0.27843,0.3216,0.27842,0.04767,0.047074,-0.029693,0.01574,0.071607,0.36096,-0.085921,-0.23794,0.060384,-0.101,0.029623,0.15255,-0.21986,-0.13512,0.21101,0.31366,0.46594,0.57036,0.59945,0.3425,0.52184,0.53039,0.51354,0.40587,0.35629,0.31913,0.43786,0.69447,0.87169,0.80047,0.7193,0.20959,-0.48301,-0.33491,-0.25539,-0.061471,0.227360972,0.055169794,-0.269176713,-0.251967078,-0.39214231,-0.340519044,-0.439733783,-0.380251784,-0.292895574,0.120698083,0.053753507,-0.07645068,-0.131228917,-0.222889053,-0.318821162,-0.006784515,-0.026823993,-0.040571612,-0.021875866,-0.125016937,-3.830167613,-8.619409366
-0.40936,-0.81151,-0.83339,-0.75678,-0.97052,-0.85502,-0.59298,-0.12071,-0.28491,-0.37657,-0.72673,-0.98697,-0.90474,-1.0186,-0.72293,-0.57597,-0.70435,-0.82834,-0.70756,-0.53648,-0.41168,-0.79937,-0.62949,-0.26679,-0.2407,-0.030072,0.03332,0.10974,0.011449,-0.053611,-0.071792,0.18376,0.04902,0.02669,0.039753,-0.25237,-0.23811,-0.19069,-0.49881,-0.47927,-0.32698,-0.14581,-0.10704,0.12645,0.21759,0.41258,0.29717,0.3218,0.27842,0.04767,0.047582,-0.029693,0.034444,0.098372,0.36974,-0.087394,-0.23794,0.060384,-0.10106,0.029623,0.15255,-0.21386,-0.13512,0.21277,0.31366,0.46594,0.56557,0.59945,0.3425,0.52184,0.52881,0.51354,0.40587,0.35515,0.31183,0.44839,0.69447,0.86847,0.80443,0.7193,0.20959,-0.47064,-0.32664,-0.25322,-0.045546,0.227360972,0.053916868,-0.269176713,-0.251967078,-0.41002699,-0.339995184,-0.439733783,-0.353927989,-0.208284483,0.120698083,0.007383159,-0.118437787,-0.131228917,-0.221144111,-0.323439537,-0.006784515,0.039669671,-0.040571612,-0.074195528,-0.077143305,-3.830167613,-8.619409366
-0.4094,-0.81151,-0.83323,-0.74103,-0.97052,-0.85676,-0.59298,-0.12071,-0.30251,-0.40717,-0.72673,-0.96083,-0.905,-1.0186,-0.7222,-0.57033,-0.71403,-0.80986,-0.70756,-0.53649,-0.41006,-0.80545,-0.62949,-0.25837,-0.23336,-0.030072,0.033666,0.10974,0.013655,-0.05608,-0.071792,0.1796,0.076493,0.02669,0.038686,-0.25237,-0.23811,-0.19069,-0.49881,-0.4941,-0.33835,-0.15225,-0.11099,0.16154,0.16529,0.41258,0.36423,0.3218,0.27842,0.035858,0.047582,-0.055841,0.034444,0.098372,0.37567,-0.16425,-0.23794,0.066018,-0.11018,0.029623,0.14318,-0.21386,-0.11702,0.2189,0.31366,0.47618,0.56428,0.59945,0.3425,0.50643,0.52625,0.52727,0.39413,0.35515,0.33624,0.44839,0.69447,0.82856,0.80443,0.71579,0.13427,-0.46274,-0.32664,-0.23531,-0.0039399,0.227360972,0.120202611,-0.26195745,-0.243845196,-0.390362338,-0.339995184,-0.42634525,-0.318390296,-0.209327274,0.120698083,0.013063106,-0.114952431,-0.131228917,-0.226336782,-0.323439537,-0.022370625,0.073726785,-0.040571612,-0.135182282,-0.837259462,-3.830167613,-8.684104039
-0.40831,-0.81151,-0.83222,-0.72408,-0.97052,-0.84397,-0.59103,-0.12071,-0.3001,-0.34197,-0.72673,-0.96458,-0.90664,-1.0162,-0.92491,-0.57033,-0.71295,-0.78783,-0.70756,-0.62023,-0.40441,-0.80545,-0.62801,-0.26194,-0.23336,-0.021053,0.036716,0.10974,0.013655,-0.096832,-0.067609,-0.10043,0.076493,0.02669,0.028988,-0.25445,-0.23811,-0.19638,-0.49881,-0.49765,-0.53796,-0.15225,-0.1168,0.15258,0.16529,0.39788,0.35813,0.3218,0.27842,0.035858,0.047582,-0.056429,0.07743,0.098372,0.37567,-0.16425,-0.23794,0.066018,-0.11018,0.014884,0.11602,-0.21386,-0.11702,0.2189,0.31366,0.4787,0.56428,0.54287,0.35087,0.57666,0.52625,0.52727,0.34263,0.35515,0.33624,0.44839,0.69518,0.82856,0.80443,0.65306,0.15834,-0.4495,-0.32664,-0.23531,-0.0039399,0.234509271,0.086996464,-0.26195745,-0.241340976,-0.390362338,-0.339995184,-0.424616302,-0.325238903,-0.209327274,0.120698083,-0.009113955,-0.114952431,-0.163415601,-0.207749828,-0.323439537,-0.016859317,0.061513826,-0.024579165,-0.098128154,-0.837259462,-3.818918075,-8.19172956
-0.74313,-0.81151,-0.83222,-0.70382,-0.97284,-0.83496,-0.59103,-0.11151,-0.3001,-0.34197,-0.73254,-0.89898,-0.90664,-1.0162,-0.92491,-0.57033,-0.71343,-0.7822,-0.70756,-0.73426,-0.79668,-0.80545,-0.62801,-0.26194,-0.23336,-0.021053,0.036716,0.11301,-0.070272,-0.096832,-0.067609,-0.10043,0.12739,0.02669,0.068777,-0.25445,-0.24081,-0.34728,-0.49881,-0.49765,-0.52441,-0.15225,-0.1168,0.15258,0.16529,0.39788,0.29169,0.3218,0.27842,0.018678,0.047582,-0.056429,0.07743,0.091229,0.37217,-0.16425,-0.24984,0.12162,-0.11018,0.014884,0.17537,-0.21386,-0.11702,0.2227,0.31366,0.47418,0.56428,0.60203,0.35087,0.64444,0.52625,0.52727,0.34263,0.35515,0.34505,0.44839,0.69518,0.76721,0.80443,0.52877,0.15834,-0.4495,-0.32664,-0.17029,-0.0039399,0.234509271,-0.109275602,-0.26195745,-0.241340976,-0.449085753,-0.339995184,-0.404116352,-0.331351893,-0.209327274,0.149933126,0.138392816,-0.114952431,-0.163415601,-0.207749828,-0.323439537,-0.005763718,0.061513826,-0.024579165,-0.020729516,-0.837259462,-3.762697461,-5.421757493
