0.48225,-0.087226,-0.3198,-0.46876,-0.53934,-0.63306,-0.38017,-0.18816,-0.30081,-0.49825,-0.83614,-1.0947,-1.0162,-1.4257,-1.054,-1.3058,-1.6404,-0.90804,-0.8625,-0.78092,-0.51761,-0.93692,-0.92352,-0.47285,-0.44156,-0.26404,0.076098,-0.065116,0.040972,0.27115,0.28242,0.31418,0.40508,0.43307,0.25983,0.35818,0.12658,0.17342,0.059563,0.013425,0.097132,0.21868,0.038228,0.29158,0.14755,0.46396,0.3554,0.27577,0.12999,0.4063,0.13449,0.33641,0.45482,0.34929,0.41446,0.10714,-0.20073,0.088181,0.11626,0.24238,0.25654,0.34033,-0.21727,0.5997,0.6279,0.38046,0.95529,0.7129,0.83776,0.81544,1.1094,0.77487,1.0542,0.86772,1.0296,1.3158,1.3561,1.5286,1.57,1.2749,1.1269,0.8813,1.0421,1.1946,1.2146,1.121384907,1.074583611,0.997640998,0.708823078,0.973297673,0.596166556,0.506478626,0.599191828,0.364275092,0.370892439,0.251145662,0.130782889,-0.301804866,0.254684187,-0.413882138,-0.148749722,-0.158029349,-0.229181791,-0.067921322,0.119542734,-1.15203778,-3.141036542,-1.44583588,-1.316962988
0.48089,-0.087226,-0.3198,-0.46876,-0.53934,-0.63306,-0.38017,-0.18816,-0.30081,-0.49825,-0.83614,-1.0954,-1.0162,-1.4257,-1.054,-1.3058,-1.6404,-0.90804,-0.8625,-0.77981,-0.51795,-0.93692,-0.92352,-0.47285,-0.44156,-0.26404,0.076098,-0.065116,0.040728,0.27115,0.28242,0.31418,0.40514,0.43307,0.25983,0.35818,0.12658,0.17342,0.059563,0.013425,0.097132,0.21866,0.038228,0.29158,0.14755,0.46396,0.3554,0.27577,0.12999,0.4063,0.1333,0.33641,0.45482,0.34892,0.41446,0.10714,-0.20163,0.089393,0.11626,0.24238,0.25288,0.34041,-0.21727,0.5997,0.6279,0.38046,0.95529,0.7129,0.83776,0.81007,1.1094,0.77487,1.0534,0.86772,1.014,1.3158,1.3561,1.5082,1.5848,1.2749,1.1269,0.87842,1.0421,1.1917,1.2146,1.121384907,1.074583611,0.997640998,0.708823078,0.973297673,0.618944035,0.503075488,0.603951911,0.364275092,0.370892439,0.252497672,0.130782889,-0.301804866,0.254684187,-0.413882138,-0.149472403,-0.158029349,-0.229181791,-0.067921322,0.119542734,-1.15203778,-3.098749986,-1.413615499,-1.316962988
0.48089,-0.084483,-0.31846,-0.47368,-0.53934,-0.63306,-0.38371,-0.18816,-0.30081,-0.49979,-0.83614,-1.0954,-1.0186,-1.4257,-1.0573,-1.3094,-1.6404,-0.90419,-0.8625,-0.77981,-0.51795,-0.93386,-0.92352,-0.4687,-0.44052,-0.26404,0.072246,-0.065116,0.05544,0.26789,0.28242,0.31411,0.4058,0.43307,0.25672,0.35804,0.12658,0.17342,0.060029,0.013425,0.097384,0.21869,0.039861,0.29077,0.14944,0.46396,0.35832,0.27087,0.12999,0.40096,0.1333,0.33641,0.45356,0.34892,0.4186,0.097869,-0.20163,0.089393,0.10915,0.24238,0.25288,0.33659,-0.21727,0.60952,0.6279,0.38046,0.96426,0.7129,0.83776,0.81007,1.1055,0.77098,1.0614,0.86772,1.014,1.3266,1.3561,1.5082,1.5858,1.2749,1.1269,0.87094,1.0421,1.1917,1.2228,1.121384907,1.068438963,1.004632191,0.710535032,0.972839343,0.618944035,0.503075488,0.603951911,0.367251264,0.370892439,0.252497672,0.132211744,-0.301804866,0.254372064,-0.413882138,-0.144756785,-0.158238766,-0.229181791,-0.070044692,0.121970682,-1.15203778,-3.062635395,-1.422924479,-1.316962988
0.48156,-0.084483,-0.31846,-0.47368,-0.53934,-0.63306,-0.38458,-0.18816,-0.30081,-0.49979,-0.83614,-1.0942,-1.0186,-1.4257,-1.0573,-1.3094,-1.6404,-0.90419,-0.8625,-0.77469,-0.51463,-0.93386,-0.90035,-0.4687,-0.44052,-0.26021,0.072246,-0.065116,0.057133,0.26789,0.27901,0.31411,0.4058,0.43307,0.25672,0.35776,0.12658,0.17424,0.060029,0.013425,0.097384,0.21869,0.03721,0.29193,0.14944,0.46364,0.35397,0.27087,0.12999,0.40096,0.1333,0.33641,0.44792,0.34892,0.4162,0.097869,-0.20163,0.087406,0.10947,0.24238,0.24821,0.33659,-0.21761,0.60952,0.6279,0.38051,0.96426,0.7129,0.84227,0.81007,1.1055,0.77098,1.0614,0.86772,1.0109,1.3266,1.3561,1.5048,1.5858,1.2749,1.1269,0.86329,1.0421,1.1926,1.2228,1.121384907,1.068438963,1.004632191,0.710535032,0.972839343,0.618944035,0.501502334,0.605353723,0.367251264,0.370474818,0.25206365,0.132211744,-0.301804866,0.254089366,-0.413882138,-0.143771636,-0.159757723,-0.228926195,-0.070044692,0.121970682,-1.15203778,-3.067503002,-1.422924479,-1.316962988
0.48156,-0.084483,-0.32143,-0.47482,-0.53944,-0.6335,-0.38458,-0.18827,-0.30167,-0.49979,-0.83498,-1.0942,-1.0186,-1.4285,-1.0573,-1.3094,-1.6365,-0.98056,-0.8651,-0.77488,-0.51463,-0.93386,-0.89323,-0.4687,-0.44052,-0.2606,0.072246,-0.060904,0.058899,0.26789,0.28502,0.31168,0.4058,0.43329,0.25696,0.35776,0.12653,0.17504,0.060029,0.013513,0.097477,0.21869,0.037405,0.29193,0.14944,0.46879,0.35397,0.27087,0.12459,0.40616,0.13618,0.33671,0.44792,0.35415,0.41645,0.097869,-0.18426,0.087406,0.10947,0.25049,0.24821,0.33659,-0.2185,0.61288,0.62655,0.37654,0.96426,0.69826,0.84195,0.81007,1.1055,0.77226,1.061,0.86435,1.0117,1.3266,1.3514,1.5945,1.5858,1.278,1.1137,0.86329,1.0409,1.1926,1.2228,1.121939163,1.069301796,1.004632191,0.715060646,0.784966851,0.608792189,0.501549068,0.605353723,0.367251264,0.371254519,0.252552039,0.132211744,-0.303846404,0.254089366,-0.413848751,-0.143607828,-0.159757723,-0.228926195,-0.070852566,0.121970682,-1.15203778,-3.062052675,-1.422924479,-1.308120415
0.48241,-0.084483,-0.32143,-0.47482,-0.54139,-0.49524,-0.38458,-0.18967,-0.30156,-0.49979,-0.83592,-1.0937,-1.0186,-1.4285,-1.0573,-1.3094,-1.6364,-0.98056,-0.86125,-0.78605,-0.51463,-0.9319,-0.89296,-0.4687,-0.44052,-0.2606,0.072246,-0.060904,0.058892,0.26789,0.27732,0.31168,0.4058,0.43484,0.25754,0.35776,0.12653,0.17504,0.060439,0.013513,0.097477,0.21869,0.037287,0.29193,0.14944,0.47223,0.35397,0.26983,0.12459,0.40616,0.13572,0.33671,0.44792,0.3578,0.41962,0.097289,-0.18426,0.084928,0.10947,0.2604,0.23533,0.33659,-0.21447,0.61288,0.62255,0.58098,0.96426,0.70331,0.84167,0.81007,1.1055,0.76673,1.061,0.8642,1.0048,1.3266,1.3495,1.5885,1.5876,1.2837,1.1136,0.86329,1.0455,1.1949,1.2228,1.121307622,1.069301796,1.004632191,0.714691934,0.784966851,0.606813999,0.502319107,0.603419564,0.367251264,0.369949047,0.252552039,0.132211744,-0.303846404,0.254089366,-0.413848751,-0.144840578,-0.159757723,-0.230209356,-0.070852566,0.121970682,-1.15203778,-3.050955137,-1.42430214,-1.308120415
0.48241,-0.08226,-0.32077,-0.47482,-0.54154,-0.5561,-0.38458,-0.19113,-0.30248,-0.50096,-0.83303,-1.0937,-1.0188,-1.4285,-1.0573,-1.312,-1.6363,-0.98056,-0.86445,-0.78605,-0.51463,-0.93091,-0.89115,-0.4687,-0.45659,-0.25493,0.072217,-0.059884,0.058892,0.28341,0.28263,0.31168,0.4058,0.4361,0.25729,0.35776,0.12572,0.17504,0.060439,0.012504,0.097477,0.35075,0.037413,0.28461,0.14944,0.47451,0.35397,0.26934,0.12171,0.40616,0.13572,0.33418,0.44792,0.35305,0.41962,0.097522,-0.17633,0.084928,0.10947,0.26279,0.23533,0.33829,-0.21444,0.61288,0.62255,0.61244,0.96914,0.7051,0.8403,0.81007,1.1003,0.77077,1.061,0.86412,1.0048,1.328,1.3538,1.5885,1.5864,1.2837,1.1136,0.86329,1.0451,1.1949,1.2253,1.124017684,1.069301796,1.005667609,0.716004562,0.784966851,0.605664387,0.502319107,0.603419564,0.368187657,0.371906308,0.252552039,0.131046503,-0.304091495,0.254089366,-0.413858647,-0.144840578,-0.337318389,-0.230040037,-0.070852566,0.121970682,-1.150884623,-3.050955137,-1.42430214,-1.343412755
0.48241,-0.078969,-0.32077,-0.47482,-0.54144,-0.5561,-0.38461,-0.19099,-0.30248,-0.50096,-0.83303,-1.0937,-1.019,-1.4298,-1.057,-1.3126,-1.6363,-0.98325,-0.86297,-0.78605,-0.51463,-0.93344,-0.88919,-0.47282,-0.45709,-0.25493,0.066304,-0.05867,0.058892,0.28341,0.28226,0.31168,0.4058,0.43632,0.25729,0.35796,0.12491,0.17504,0.061211,0.014214,0.099771,0.35075,0.037413,0.28637,0.15059,0.47386,0.35397,0.27179,0.11932,0.3994,0.14181,0.33418,0.44729,0.31513,0.41962,0.097833,-0.18299,0.084928,0.10285,0.26192,0.23533,0.33829,-0.21444,0.61212,0.6236,0.61244,0.96832,0.71014,0.83516,0.81007,1.0981,0.77077,1.061,0.85629,1.0048,1.3242,1.353,1.5885,1.5841,1.2837,1.1136,0.86472,1.051,1.1949,1.2246,1.124017684,1.067668524,0.996268831,0.716004562,0.7872187,0.602697136,0.502319107,0.603419564,0.370271271,0.373126861,0.252552039,0.128630176,-0.304091495,0.254089366,-0.412222718,-0.144840578,-0.336713701,-0.226677576,-0.070852566,0.121970682,-1.148651045,-3.050955137,-1.409593782,-1.3781012
0.48241,-0.078829,-0.32077,-0.47495,-0.54009,-0.5561,-0.38509,-0.19099,-0.30248,-0.50218,-0.83286,-1.0935,-1.0194,-1.4298,-1.0563,-1.3126,-1.6363,-0.98325,-0.86368,-0.78605,-0.50311,-0.93333,-0.88919,-0.47431,-0.45706,-0.25493,0.066005,-0.05867,0.055252,0.28256,0.28226,0.3099,0.40604,0.43697,0.25729,0.35887,0.12493,0.17562,0.061607,0.014214,0.1002,0.35573,0.037413,0.28175,0.15877,0.47386,0.35314,0.27184,0.11932,0.3994,0.14202,0.33418,0.45098,0.31818,0.419,0.097459,-0.18299,0.084928,0.10286,0.26192,0.23533,0.33961,-0.21444,0.61201,0.6236,0.61244,0.96723,0.71014,0.83516,0.81007,1.0978,0.77077,1.061,0.85621,1.007,1.3255,1.353,1.5889,1.5847,1.2837,1.1136,0.86766,1.0523,1.1943,1.2265,1.124017684,1.068892837,0.996268831,0.716004562,0.780658478,0.60275914,0.502319107,0.604378152,0.450450314,0.373126861,0.251823929,0.127614387,-0.304091495,0.255734358,-0.412561635,-0.144840578,-0.310738635,-0.226677576,-0.070624133,0.117838322,-1.148651045,-3.050955137,-1.393982678,-1.3781012
0.48227,-0.078829,-0.32105,-0.4764,-0.54009,-0.55643,-0.38509,-0.19099,-0.30121,-0.49768,-0.83286,-1.0473,-1.0194,-1.4298,-1.0567,-1.313,-1.6356,-0.9407,-0.86368,-0.78615,-0.50506,-0.93292,-0.88919,-0.47305,-0.45745,-0.25493,0.065939,-0.05867,0.05492,0.28281,0.28226,0.30986,0.40877,0.43697,0.25661,0.35887,0.12493,0.17562,0.061607,0.013961,0.09832,0.32821,0.038716,0.28044,0.1532,0.47386,0.36071,0.27184,0.11932,0.39693,0.14202,0.32943,0.45098,0.31818,0.42034,0.097084,-0.18299,0.085218,0.10128,0.26192,0.23366,0.33961,-0.2111,0.61306,0.6236,0.61567,0.96688,0.71014,0.83516,0.80947,1.0976,0.77295,1.0588,0.85621,1.0113,1.3255,1.353,1.5709,1.5847,1.2829,1.1161,0.8688,1.0523,1.1968,1.2305,1.124017684,1.075385686,0.997135861,0.717327456,0.783397293,0.60275914,0.505780625,0.609725183,0.450095824,0.373126861,0.250315897,0.127899063,-0.304091495,0.255390071,-0.412561635,-0.147400848,-0.299087982,-0.226677576,-0.074529573,-0.460354941,-1.148651045,-3.03966482,-1.402135204,-1.3781012
0.48248,-0.078829,-0.32118,-0.47824,-0.54009,-0.49823,-0.38531,-0.19099,-0.30142,-0.39779,-0.83286,-1.0471,-1.0255,-1.4302,-1.2366,-1.313,-1.6357,-0.95066,-0.86368,-0.87276,-0.49759,-0.93292,-0.88917,-0.48002,-0.45745,-0.25334,0.073458,-0.05867,0.05492,0.26835,0.28197,0.070283,0.40877,0.43697,0.2563,0.35851,0.12493,0.17445,0.061607,0.013511,-0.038034,0.32821,0.039179,0.29511,0.1532,0.47053,0.35937,0.27184,0.11932,0.39693,0.14202,0.32922,0.44927,0.31818,0.42034,0.097084,-0.18299,0.085218,0.10128,0.25927,0.23352,0.33961,-0.2111,0.61306,0.6236,0.61639,0.96688,0.70441,0.83655,0.81831,1.0976,0.77295,1.0543,0.85621,1.0113,1.3255,1.3531,1.5709,1.5847,1.2772,1.1182,0.86843,1.0523,1.1968,1.2305,1.125185402,1.072803032,0.997135861,0.717603491,0.783397293,0.60275914,0.505415949,0.609206579,0.450095824,0.373126861,0.249574133,0.127899063,-0.306431917,0.256010741,-0.412561635,-0.147014879,-0.287499602,-0.225066768,-0.074503027,-0.460354941,-1.148452829,-3.026273813,-1.402135204,-1.379375146
0.084637,-0.078829,-0.32118,-0.44893,-0.54011,-0.50242,-0.38531,-0.24788,-0.30142,-0.39779,-0.8319,-1.0116,-1.0255,-1.4302,-1.2366,-1.313,-1.6358,-0.96988,-0.86368,-1.0574,-0.99328,-0.93292,-0.88917,-0.48002,-0.45745,-0.25334,0.073458,-0.058897,-0.029349,0.26835,0.28197,0.070283,0.40527,0.43697,0.25235,0.35851,0.12523,0.050343,0.061607,0.013511,-0.037053,0.32821,0.039179,0.29511,0.1532,0.47053,0.35346,0.27184,0.11932,0.38206,0.14202,0.32922,0.44927,0.3222,0.45133,0.097084,-0.18305,0.10181,0.10128,0.25927,0.29181,0.33961,-0.2111,0.61307,0.6236,0.61059,0.96688,0.89457,0.83655,0.91112,1.0976,0.77295,1.0543,0.85621,1.012,1.3255,1.3531,1.5654,1.5847,1.1169,1.1182,0.86843,1.0523,1.2623,1.2305,1.125185402,0.88913579,0.997135861,0.717603491,0.785777512,0.60275914,0.494340631,0.609002132,0.450095824,0.370978363,0.337495914,0.127899063,-0.306431917,0.256010741,-0.412561635,-0.145767417,-0.287499602,-0.225066768,0.012890929,-0.460354941,-1.147536009,-0.318935236,-1.402135204,-1.379375146
0.13008,-0.078829,-0.6084,-0.44893,-0.54553,-0.50245,-0.38531,-0.41305,-0.77344,-0.39779,-0.83681,-1.0451,-1.0255,-1.4302,-1.2366,-1.313,-1.5002,-0.96988,-0.86368,-0.9951,-0.97932,-0.91577,-0.88917,-0.48002,-0.45745,-0.19403,0.073458,-0.058897,0.0067765,0.26835,0.28197,0.070283,0.40527,0.4394,0.15022,0.35851,0.12464,0.050343,0.062868,0.013511,-0.037053,0.32061,0.036832,0.29511,0.1532,0.46809,0.36511,0.27194,0.16424,0.38206,0.14222,0.37647,0.44927,0.32118,0.22399,-0.059811,0.050341,0.076505,0.10128,0.25911,0.091804,0.33961,-0.11605,0.61307,0.62403,0.61539,0.96688,0.91396,0.83655,0.91112,1.0976,0.85845,1.0543,0.85621,1.2451,1.3255,1.3553,1.5634,1.5847,1.1061,0.91578,0.86843,1.0523,1.2801,1.2305,1.125185402,0.88913579,0.997135861,0.799944159,0.785777512,0.611672521,0.485969692,0.360998479,0.450095824,0.370978363,0.337495914,0.127899063,-0.118705683,0.256010741,-0.412092469,-0.109705226,-0.287499602,-0.228397991,0.012890929,-0.460354941,-1.154029964,-0.318935236,-1.398425936,-1.379375146
