-0.15933,-2.1564,-5.528,-5.4518,-3.2388,-5.0263,-4.988,-4.0442,-2.6154,-3.4007,-4.2955,-5.5696,-6.1985,-6.0799,-5.6356,-4.3618,-4.9644,-6.067,-4.7931,-6.0044,-5.9111,-4.9787,-6.6686,-6.7749,-3.2294,-3.7623,-3.2856,-2.4081,-2.4889,-1.6617,-1.4859,-1.9444,0.15378,-1.266,-1.0684,-0.50394,-2.3164,-2.6993,-2.0849,-3.88,-3.6638,-2.8216,-2.4382,-2.4473,-0.28443,-0.17034,0.85885,0.71192,0.40329,-0.38452,0.85827,-0.31297,0.2415,0.42883,-0.34454,1.5353,1.5911,-0.58476,1.5016,0.33363,0.81432,2.65,0.30369,-1.1081,1.859,1.7716,0.25897,2.4375,1.9478,3.731,2.6724,4.5969,0.92937,3.4947,2.0657,2.6726,3.6165,2.4144,5.1269,4.727,1.6906,2.3782,0.2142,-1.0661,1.5911,0.88849,1.620423708,1.125515697,4.209971606,-5.322186511,-1.832202877,-2.885213988,-2.478662969,-1.827164025,-1.657335128,-0.888581048,-0.82660769,-0.87414224,-2.544122141,-1.290582378,-3.175943478,0.074672793,0.337039412,-0.383261894,0.778264182,-1.496622614,-16.83943648,-43.09816611
-0.15839,-2.1337,-5.528,-5.4518,-3.2388,-5.0263,-4.988,-4.0442,-2.6154,-3.4007,-4.2955,-5.5696,-6.2571,-6.0799,-5.6356,-4.3618,-4.9644,-6.067,-4.7931,-6.0044,-5.8574,-4.9743,-6.6686,-6.7749,-3.2294,-3.7623,-3.2856,-2.4081,-2.4889,-1.6513,-1.4859,-1.9444,0.15378,-1.2269,-1.0684,-0.50394,-2.3164,-2.6993,-2.0849,-3.88,-3.6638,-2.8216,-2.4379,-2.4473,-0.28443,-0.17034,0.85885,0.71192,0.40329,-0.38452,0.85827,-0.28673,0.2415,0.42883,-0.30144,1.5353,1.5911,-0.52418,1.5293,0.33363,0.81432,2.575,0.29465,-1.1081,1.859,1.7716,0.25897,2.4375,1.9478,3.731,2.6145,4.5969,0.92937,3.4984,2.0657,2.4758,3.6165,2.4144,4.8484,4.9328,1.6906,2.3782,0.16809,-1.0661,1.4757,0.88849,1.620423708,1.125515697,4.209971606,-5.322186511,-1.832202877,-2.590387789,-2.521599927,-1.627764802,-1.657335128,-0.888581048,-0.798500355,-0.87414224,-2.544122141,-1.290582378,-3.175943478,0.084972488,0.337039412,-0.383261894,0.778264182,-1.496622614,-16.83943648,-44.11406713
-0.15839,-2.1337,-5.6705,-5.4898,-3.0951,-5.0263,-4.988,-3.9979,-2.6154,-3.4007,-4.201,-5.5696,-6.2571,-6.0237,-5.6356,-4.2085,-4.8579,-6.067,-4.8771,-6.0044,-5.8574,-4.9743,-6.5914,-6.7749,-3.1148,-3.7311,-3.2856,-2.5942,-2.4889,-1.495,-1.5821,-1.9444,0.14946,-1.2522,-1.0684,-0.6021,-2.233,-2.6993,-2.0849,-3.7365,-3.6638,-2.7182,-2.3467,-2.3967,-0.29669,-0.14414,0.85885,0.75065,0.31066,-0.38452,0.7915,-0.28673,0.2415,0.40376,-0.30144,1.5945,1.4045,-0.52418,1.5293,0.18678,0.81432,2.575,0.24826,-1.1081,2.0345,1.7716,0.25897,2.6251,1.9478,3.731,2.6145,4.5296,0.8521,3.6097,2.0657,2.4758,3.7606,2.4144,4.8484,4.9236,1.6906,2.3782,0.060019,-1.0661,1.4757,1.0368,1.620423708,0.89589846,4.319710652,-5.288319766,-1.844930989,-2.590387789,-2.521599927,-1.627764802,-1.512836943,-0.888581048,-0.798500355,-0.793849827,-2.544122141,-1.348296394,-3.175943478,0.251362564,0.27915282,-0.383261894,0.573979754,-1.294612189,-16.83943648,-42.42567023
-0.15839,-2.1507,-5.6705,-5.4898,-3.0951,-5.0263,-4.988,-3.9918,-2.6154,-3.4007,-4.201,-5.5696,-6.2748,-6.0237,-5.6356,-4.2085,-4.8579,-6.067,-4.8771,-6.0044,-5.7315,-4.8936,-6.5914,-6.5288,-3.1148,-3.7311,-3.1719,-2.5942,-2.4889,-1.4884,-1.5821,-1.9545,0.14946,-1.2522,-1.0684,-0.6021,-2.2975,-2.6993,-2.1238,-3.7365,-3.6638,-2.7182,-2.3467,-2.4248,-0.27768,-0.14414,0.87365,0.73433,0.31066,-0.38452,0.7915,-0.28673,0.2415,0.36762,-0.30144,1.5441,1.4045,-0.52418,1.4986,2.006,0.81432,2.4888,0.24826,-1.0793,2.0345,1.7716,0.23768,2.6251,1.9478,3.6566,2.6145,4.5296,0.8521,3.6097,2.0657,2.4231,3.7606,2.4144,4.7626,4.9236,1.6906,2.3782,-0.092436,-1.0661,1.4841,1.0368,1.620423708,0.89589846,4.319710652,-5.288319766,-1.844930989,-2.590387789,-2.64246076,-1.508199744,-1.512836943,-0.90906634,-0.869576319,-0.793849827,-2.544122141,-1.323587293,-3.175943478,0.324514059,0.294133232,-0.389576413,0.573979754,-1.294612189,-16.83943648,-43.21123254
-0.15839,-2.1507,-5.6705,-5.4058,-3.0752,-5.0646,-4.9862,-3.9918,-2.6402,-3.3651,-4.201,-5.5854,-6.2748,-6.0237,-5.6131,-4.2085,-4.8579,-6.1655,-6.6802,-5.983,-5.8165,-4.8936,-6.5914,-6.3309,-3.1148,-3.7311,-3.0859,-2.5942,-2.3677,-1.551,-1.5821,-1.7729,0.024566,-1.2522,-1.0426,-0.63355,-2.2975,-2.7793,-2.2192,-3.7365,-3.786,-2.7087,-2.3467,-2.3431,-0.27768,-0.14414,0.96811,0.73433,0.31066,-0.48877,0.79502,-0.22888,0.24322,0.36762,-0.2019,1.5321,1.4045,-0.23905,1.4986,2.006,0.9637,2.4888,0.24826,-1.1225,2.6774,1.7364,0.15756,2.6251,1.7332,3.6396,2.6145,4.5296,0.86255,2.4733,2.0163,3.4805,3.7606,2.3434,5.3826,4.9236,1.6884,2.1741,-0.092436,-1.0848,1.4841,1.0368,1.629540162,0.922404115,4.319710652,-5.237089367,-3.733827545,-2.76095559,-2.642850856,-1.508199744,-1.512836943,-0.910958428,-0.873915757,-0.793849827,-2.647020825,-1.323587293,-3.129020513,0.324762534,0.294133232,-0.389576413,0.587645261,-1.294612189,-16.83943648,-43.32733364
-0.31921,-5.0534,-5.6705,-5.4058,-3.0752,-5.0305,-4.4915,-3.9918,-2.6359,-4.7402,-4.201,-5.647,-6.9442,-6.0237,-5.6131,-4.2085,-4.8579,-6.172,-6.6802,-5.9314,-5.9381,-4.8936,-6.9558,-6.3614,-3.1148,-3.7311,-3.0859,-2.5942,-2.3677,-1.5342,-1.5821,-1.8868,0.024566,-1.2522,-0.97667,-0.69843,-2.2975,-2.7793,-2.2192,-3.7101,-3.786,-2.7087,-2.3467,-2.3818,-0.27768,-0.14414,1.029,0.73433,0.28523,-0.48877,0.79502,1.9276,0.24322,0.36762,2.9994,3.9104,1.3995,-0.23905,1.2422,2.006,1.1131,1.8905,0.24826,1.367,2.6774,1.6578,2.5405,2.6251,1.8088,3.6527,2.6145,4.5296,0.76307,2.4733,2.0146,3.4019,3.7606,2.303,5.3069,4.9511,4.4171,2.0347,-0.092436,-1.0166,0.31601,1.0368,1.610884818,0.922404115,4.319710652,-3.054828559,-3.733827545,-2.799350909,-2.678087557,-1.179899658,-1.512836943,-0.899492286,-0.873915757,-0.793849827,-2.647020825,-1.323587293,-3.129020513,0.37699358,0.294133232,-0.512955731,0.587645261,-1.294612189,-16.83943648,-43.64384491
-0.31921,-5.0534,-5.7325,-1.6344,-3.0752,-4.9178,-4.3824,-3.9918,-3.4091,-4.7126,-4.2187,-5.8116,-6.9442,-6.0055,-5.6131,-4.2085,-6.0602,-5.2489,-6.6802,-8.3,-5.9381,-4.8936,-7.0053,-6.3436,-3.1148,-4.1609,-3.0008,-2.6012,-0.11363,-1.5342,-1.7548,1.4623,0.024566,-1.2522,-1.0208,-0.54123,-2.2975,-2.6685,-2.2192,-3.7101,-3.904,-2.7087,-1.7481,-1.0977,-0.40393,-0.14414,2.9052,0.73433,-0.15094,2.9756,0.79502,1.9276,1.2749,0.36762,2.9717,3.9104,0.79957,2.8135,1.2422,2.006,4.1758,1.8905,0.27877,1.3645,2.6774,1.6578,2.6974,2.6976,4.2299,2.06,2.6145,-0.30265,4.1254,2.4733,2.0162,3.4019,3.7753,4.0769,5.3069,4.9555,4.4171,2.0347,-0.092436,-1.0167,0.31601,1.0621,1.664973421,0.922404115,4.345309704,-3.05470565,-3.733827545,-3.727273132,-2.678087557,-1.179899658,-1.507847748,-0.799712025,-0.873915757,-0.825970865,-2.649991912,-1.323587293,0.389327056,0.37699358,-0.697620883,2.998829819,0.587645261,-1.294612189,-16.70025213,-43.64384491
-0.31921,-5.0534,-5.7932,-1.6344,-3.0752,-4.9192,-4.3824,-4.6505,-3.4112,-4.7126,-4.2128,-5.8116,-6.9442,-4.5528,-5.6024,-4.2133,-6.0526,-5.2489,-6.643,-8.2933,-5.9381,-4.8936,-7.5058,-3.8353,-3.1664,-4.1615,-3.0008,-3.0103,-0.098971,-1.5342,-1.6831,1.4472,0.024566,-1.2522,0.74006,-0.54123,-1.3787,-1.6556,-2.2192,-2.6617,-2.2421,-2.4485,-1.7481,-1.0977,0.90691,0.97347,2.8986,0.73433,-0.14147,2.9638,0.66997,1.9217,1.2749,-0.0033086,2.7748,3.9104,0.79325,2.6706,1.2422,1.8921,4.2132,1.8905,0.28015,1.3645,2.7093,0.35919,2.6974,2.3631,4.2423,2.0462,2.6145,-0.29701,4.1254,2.4733,1.884,3.4019,1.539,4.0677,5.3069,1.4817,4.4171,2.0347,-0.09891,3.1175,0.31601,2.2819,1.664973421,0.933996923,-8.04013441,-3.05470565,-3.666140806,-3.739856688,-2.678087557,-1.179899658,-2.061340606,-0.42165691,-0.873915757,-2.317922259,-2.649991912,-1.323587293,0.4429564,0.37699358,-0.381303506,2.957514584,0.587645261,-1.294612189,-33.24909943,-43.64384491
-0.32526,-5.0534,-5.8014,-1.6344,-3.1994,-4.9447,-4.3824,-4.636,-3.4112,-4.7126,-4.1503,-5.814,-6.9455,-4.5368,-5.6024,-5.4713,-6.0526,-5.2489,-6.643,-8.2695,-5.9381,-4.7183,-7.5162,-3.8353,-4.3405,-4.1618,-3.0008,-3.0156,-0.098971,-1.5934,-1.6914,1.4472,0.08244,0.20249,0.733,-0.54123,-1.3759,-1.6552,-2.1917,-2.6566,-2.2421,-1.1655,-1.721,-1.0977,0.8847,0.99599,2.8986,0.77996,-0.14115,2.9638,0.66997,1.9225,1.2749,0.013427,2.814,3.9308,0.78577,2.6706,1.2422,1.8929,4.2132,1.8905,0.28425,1.3645,2.688,0.35919,2.6974,2.3604,4.2423,2.0462,2.6145,-0.29791,4.1254,2.4733,1.8762,3.3959,1.5622,4.0677,5.3026,1.4851,4.4171,2.0347,-2.5837,3.1221,0.31889,2.3106,1.664973421,0.931181754,-8.04013441,-3.05470565,-3.718097336,-3.739360533,-2.678087557,-1.143954966,-1.645103453,-0.42165691,-0.798245678,-2.370383635,-2.649991912,-2.36171523,0.441187955,0.37699358,-0.167072394,2.957514584,-4.472089621,-2.209999912,-33.24909943,-43.64384491
-0.56262,-5.0504,-5.8014,-1.6312,-3.1663,-4.9447,-4.3794,-4.636,-3.4112,-4.7309,-4.2545,-5.814,-6.837,-4.5369,-5.6024,-5.4569,-6.0449,-5.2607,-6.5661,-8.2695,-5.3071,-5.8262,-7.5323,-3.8353,-4.3246,-4.1425,-3.0008,-3.0148,-0.098971,-0.71859,-1.6974,1.4472,0.08544,0.22938,0.733,-0.54302,-1.3759,-1.6552,-2.1917,-2.6566,-2.279,-1.1828,-1.7773,-1.1024,0.99932,0.91119,2.8986,1.3206,-0.14115,2.9638,0.64052,1.9225,1.2494,0.013427,2.814,3.9324,0.61042,2.6706,1.2236,1.8953,4.2132,1.9003,0.28425,1.3771,2.68,0.35919,2.7158,2.3535,4.2423,2.0462,5.4215,-0.30277,4.1348,2.4573,1.8762,3.4174,1.5622,4.0677,5.1798,1.4851,4.4192,1.9357,-2.5787,3.1221,0.34187,2.3527,1.664973421,8.467832393,-8.034249816,-3.043668296,-3.694679954,-3.739360533,-2.646265445,-1.092573747,-1.648961152,-0.42165691,-0.791697304,-2.369632471,-2.649991912,-2.360462556,0.441187955,0.961381575,-0.039947308,2.957514584,-4.59583718,-5.594773743,-33.24909943,-59.00524053
-0.56407,-5.0522,-5.8014,-1.6282,-3.1211,-4.9447,-4.2944,-4.6311,-3.4112,-4.7257,-3.987,-5.814,-6.8442,-4.5416,-5.5912,-6.2436,-6.0449,-5.2584,-6.491,-8.2695,-5.6388,-5.8007,-7.5323,-3.8316,-4.3404,-4.1425,-2.9811,-2.9935,-0.098971,-0.71859,-1.8266,1.4583,-1.1146,0.22938,0.733,-0.56647,-1.3884,-1.6552,-2.2111,-2.6566,-2.2865,-1.9962,-1.7773,-1.1195,0.94597,0.91119,2.8854,1.3144,-0.14115,2.9638,0.64052,1.9225,1.2486,0.12522,2.814,3.9324,0.61042,2.6706,1.2236,1.8953,4.2031,1.8385,0.28425,1.3771,2.68,0.35919,2.7318,2.3535,4.1371,2.0518,5.5363,-0.30277,4.1348,2.3596,1.8762,3.4174,1.5622,4.0678,5.1798,1.4851,4.3026,1.9814,-2.5368,3.1221,0.34187,2.3527,1.674874074,8.404698248,-8.034249816,-3.041521983,-3.694679954,-3.739360533,-2.62390941,-1.09476116,-1.648961152,-0.42165691,-0.838234878,-2.369632471,-2.718158272,-2.321454378,0.441187955,0.963426915,-0.032808141,2.960762224,-4.491693337,-5.594773743,-33.23532275,-57.82265258
-0.56849,-6.3955,-5.8014,-1.6282,-3.0376,-4.9485,-4.2508,-4.6311,-3.4647,-4.7257,-3.987,-5.8454,-6.6696,-4.5416,-5.5912,-6.2436,-6.0449,-5.2487,-6.4853,-8.2695,-6.1707,-7.4549,-7.5323,-3.8316,-4.3404,-4.1425,-2.9811,-2.9935,-0.0903,-1.0835,-1.8266,1.4583,-1.1146,0.42817,0.733,-0.38436,-1.3884,-1.6629,-2.8818,-2.6566,-2.2865,-1.964,-1.7773,-1.1195,0.94597,0.91119,2.8854,1.1229,-0.14115,2.9638,0.57509,1.9225,1.2486,0.12522,2.8005,3.9659,0.61042,2.6435,1.3808,1.8953,4.2031,2.0754,0.28425,1.3771,2.6887,0.35919,2.7292,2.3535,4.6644,2.0518,5.8676,-0.30277,4.1348,2.3596,1.8762,3.4341,1.5622,4.0678,5.1095,1.4851,3.6897,1.9814,-2.5368,3.1221,0.63382,2.3527,1.674874074,7.590992904,-8.034249816,-3.041521983,-3.750886927,-3.739360533,-2.54883819,-1.107589113,-1.648961152,-0.370117921,-0.223552051,-2.369632471,-2.718158272,-2.321454378,0.441187955,0.988788602,-0.032808141,2.960762224,-4.106774427,-5.594773743,-27.94476407,-43.96310847
