date,pmi,business_outlook_survey,business_confidence_index,consumer_confidence_index,industrial_production,mgdp,business_sales,new_residential_sales,inventories,unemployment_rate,employment,weekly_hours,hourly_earnings,consumer_credit,personal_income,federal_debt,exports,imports,ppi,cpi,monetary_base,bank_assets,bank_liabilities,mortgage_rate,federal_funds_rate,treasury_bill,treasury_bill_10,effective_exchange_rate,spot_euro_us,nyse_composite_index,vix
2014m7,56.4,21.4,100.6755,99.39211,105.6157,17004.907,1356155.0,207.0,1766142.0,6.2,139069.0,41.9,20.61,3226.76962,12864.5,18319.5,196925.2261,136418.9012,208.0,237.498,3989084.0,14780127.6,13198832.3,4.12,0.09,0.03,2.58,101.25,1.3539,11002.370117,16.95
2014m8,58.1,22.9,100.8151,99.4939,105.4986,17100.902,1356039.0,207.0,1769744.0,6.1,139257.0,42.0,20.67,3242.93009,12925.3,18517.3,196015.00945,137849.93982,207.0,237.46,4075039.0,14817651.7,13237814.0,4.1,0.09,0.03,2.35,102.34,1.3316,10699.80957,11.98
2014m9,56.1,21.7,100.8314,99.71311,105.8138,17035.888,1350831.0,210.0,1771127.0,5.9,139566.0,42.2,20.67,3259.8839,12965.2,18451.0,197636.47177,135019.22273,206.4,237.477,4049189.0,14943098.7,13342088.1,4.2,0.09,0.02,2.52,104.17,1.2901,11050.570313,16.31
2014m10,57.9,18.1,100.8505,100.0213,105.8357,17137.817,1343341.0,209.0,1776455.0,5.7,139818.0,42.1,20.7,3270.2112399999996,13020.2,18672.6,197725.52563,136713.23932999998,203.4,237.43,4001451.0,14992735.7,13364185.7,3.98,0.09,0.02,2.35,105.59,1.2673,10688.650391,14.03
2014m11,57.6,35.5,100.7516,100.3994,106.6634,17154.054,1336437.0,211.0,1780460.0,5.8,140109.0,42.2,20.76,3284.4310600000003,13083.2,18862.4,194642.79005,134577.96378,200.9,236.983,3830424.0,15031121.0,13431030.7,3.97,0.09,0.02,2.18,107.34,1.2472,10834.400391,13.33
2014m12,55.1,21.6,100.4843,100.8187,106.5085,17137.616,1321042.0,210.0,1779034.0,5.6,140377.0,42.1,20.7,3311.8930800000003,13164.0,18968.6,197309.82486,133590.76678,197.0,236.252,3934455.0,15065065.6,13414333.2,3.87,0.12,0.03,2.17,109.58,1.2331,10933.110352,19.2
2015m1,53.5,13.2,100.2117,101.1011,105.9806,17296.896,1291008.0,207.0,1778265.0,5.7,140568.0,42.0,20.8,3304.77079,13262.0,19356.0,190086.843,129459.079,192.0,234.747,4017103.0,15211206.5,13570488.2,3.66,0.11,0.03,1.68,112.7,1.1621,10859.799805,20.97
2015m2,52.9,10.5,99.99625999999999,101.1036,105.4425,17379.863999999998,1286431.0,203.0,1783752.0,5.5,140839.0,42.0,20.8,3322.94148,13313.1,19127.9,183460.37600000002,127212.329,191.1,235.342,3840464.0,15230373.7,13571883.9,3.8,0.11,0.02,2.0,114.79,1.135,10567.959961,13.34
2015m3,51.5,7.3,99.84853000000001,101.0004,105.1464,17240.635,1295386.0,204.0,1786024.0,5.4,140910.0,41.9,20.88,3345.93001,13275.3,19170.0,198017.732,127034.62800000001,191.5,235.976,4030632.0,15361478.2,13710251.6,3.69,0.11,0.03,1.94,117.54,1.0838,11053.660156,15.29
2015m4,51.5,9.9,99.80843,100.9419,104.5272,17439.593999999997,1301113.0,206.0,1793350.0,5.4,141194.0,41.8,20.91,3367.4805200000005,13301.7,19064.8,189710.415,128489.102,190.9,236.222,4059374.0,15388154.7,13734981.3,3.68,0.12,0.02,2.05,116.97,1.0779,10906.129883,14.55
2015m5,52.8,6.1,99.86916,100.85600000000001,104.0742,17389.615,1302527.0,211.0,1795392.0,5.6,141525.0,41.8,20.99,3384.2714,13324.8,18957.8,187300.883,126974.524,193.4,237.00099999999998,3949372.0,15356929.2,13686458.9,3.87,0.12,0.02,2.12,115.83,1.115,11074.950195,13.84
2015m6,53.5,8.2,99.86075,100.87100000000001,103.7174,17439.523999999998,1307971.0,216.0,1805306.0,5.3,141699.0,41.8,21.01,3411.89681,13337.8,18779.0,190415.105,126295.55699999999,194.8,237.657,3919649.0,15330875.1,13675391.0,4.02,0.13,0.02,2.35,117.07,1.1213,11081.669922,18.23
2015m7,52.7,4.4,99.72489,100.7484,104.3243,17454.697,1307835.0,218.0,1808054.0,5.2,142001.0,41.8,21.03,3430.13065,13378.0,18895.3,187564.74399999998,126162.466,193.9,238.03400000000002,3961217.0,15372263.7,13697407.9,3.98,0.13,0.03,2.2,119.92,1.0996,10844.459961,12.12
2015m8,51.1,5.8,99.52341,100.5459,104.1621,17461.735,1298257.0,217.0,1807800.0,5.1,142126.0,41.8,21.08,3443.49291,13413.1,18816.9,188632.87699999998,123281.95300000001,191.9,238.033,3984019.0,15427414.5,13756580.0,3.84,0.14,0.07,2.21,121.07,1.1139,10883.469727,28.43
2015m9,50.2,-3.8,99.30558,100.3634,103.7768,17541.964,1294889.0,224.0,1812196.0,5.0,142281.0,41.7,21.11,3470.36858,13450.0,18932.0,186778.738,124579.109,189.1,237.498,4028486.0,15410264.9,13720721.8,3.86,0.14,0.02,2.06,121.06,1.1221,10176.5,24.5
2015m10,49.4,-4.9,99.10823,100.3947,103.3976,17540.485,1289952.0,226.0,1814458.0,5.0,142587.0,41.8,21.19,3484.85504,13473.1,18860.3,183863.52300000002,122948.474,187.5,237.733,4060469.0,15611192.3,13895607.0,3.76,0.12,0.02,2.16,119.69,1.1235,9832.330078,15.07
2015m11,48.4,-3.8,98.94991,100.5192,102.6866,17476.546000000002,1283397.0,229.0,1810184.0,5.1,142824.0,41.8,21.2,3502.0749100000003,13467.8,19456.9,181536.077,120833.07800000001,185.7,238.017,4006725.0,15580369.5,13890001.9,3.95,0.12,0.12,2.21,122.14,1.0736,10474.580078,16.13
2015m12,48.0,-9.0,98.89389,100.6229,102.1014,17525.501,1268816.0,232.0,1809516.0,5.0,143097.0,41.8,21.24,3390.6293200000005,13530.7,19477.8,181444.039,120058.05099999999,183.5,237.761,3835810.0,15576774.6,13843193.7,4.01,0.24,0.23,2.27,122.69,1.0877,10447.05957,18.21
2016m1,48.2,-4.0,98.98286,100.6369,102.9525,17571.27,1260772.0,236.0,1806105.0,4.9,143170.0,41.9,21.31,3408.50909,13580.2,19877.6,177564.235,117202.035,182.6,237.827,3792723.0,15652775.2,13934032.4,3.79,0.34,0.26,1.94,126.0,1.0859999999999999,10020.049805,20.2
2016m2,49.7,-6.8,99.2054,100.59700000000001,102.2225,17552.36,1259288.0,240.0,1800697.0,4.9,143433.0,41.9,21.34,3424.3891399999998,13595.7,20101.6,182261.30399999997,119502.204,181.3,237.514,3872483.0,15715453.6,13981094.2,3.62,0.38,0.31,1.74,124.48,1.1093,9578.919922,20.55
2016m3,51.7,9.0,99.45170999999999,100.5544,101.4155,17716.528000000002,1263057.0,242.0,1809911.0,5.0,143662.0,41.8,21.4,3450.7302,13606.6,20265.4,174652.617,117833.394,182.1,237.99,3898431.0,15749533.2,14019111.4,3.71,0.36,0.29,1.78,121.62,1.11,9626.879883,13.95
2016m4,50.7,-1.0,99.58202,100.57799999999999,101.5167,17696.666,1270045.0,243.0,1814007.0,5.0,143849.0,41.8,21.45,3471.22135,13587.4,20136.5,177201.66600000003,119334.319,183.2,238.835,3872940.0,15856156.5,14138008.5,3.66,0.37,0.23,1.83,119.56,1.1339,10132.580078,15.7
2016m5,51.0,-4.8,99.69479,100.7088,101.4298,17616.542,1272088.0,241.0,1816816.0,4.8,143891.0,41.8,21.47,3489.46176,13581.0,20160.8,179749.93,118952.599,185.3,239.44,3836529.0,15911873.0,14170644.8,3.64,0.37,0.27,1.84,121.25,1.1311,10450.129883,14.19
2016m6,52.8,4.4,99.77275,100.6852,101.8747,17691.572,1288898.0,244.0,1818468.0,4.9,144158.0,41.8,21.53,3508.33914,13587.3,20634.8,183476.081,119850.912,187.6,240.144,3825451.0,15954521.5,14227977.4,3.48,0.38,0.27,1.49,121.95,1.1229,10385.929688,15.63
2016m7,52.3,0.9,99.68194,100.5285,102.1325,17649.238999999998,1283285.0,238.0,1817052.0,4.8,144512.0,42.0,21.58,3524.8507700000005,13630.0,20717.1,183232.407,120349.894,187.7,240.111,3772544.0,16027385.8,14274379.6,3.48,0.39,0.3,1.46,122.69,1.1069,10495.080078,11.87
2016m8,49.4,5.4,99.51885,100.4152,102.0407,17774.627,1286300.0,239.0,1818285.0,4.9,144647.0,41.8,21.61,3547.88796,13639.6,20647.7,184834.292,122972.539,186.6,240.595,3816726.0,16046874.2,14309009.9,3.43,0.4,0.3,1.58,121.34,1.1212,10768.75,13.42
2016m9,51.7,12.1,99.56705,100.3948,102.0477,17869.403000000002,1291577.0,244.0,1821320.0,5.0,144916.0,41.9,21.64,3567.07185,13679.8,20691.4,183075.86399999997,123913.366,186.9,241.06799999999998,3735888.0,16068752.7,14310414.3,3.42,0.4,0.29,1.6,122.45,1.1212,10762.450195,13.29
2016m10,52.0,10.5,99.74423,100.477,102.2485,17791.164,1298765.0,247.0,1820047.0,4.9,145061.0,41.9,21.7,3584.4269799999997,13708.5,20721.1,183916.17,123307.942,186.7,241.641,3572132.0,16017695.9,14234405.9,3.47,0.4,0.33,1.84,123.5,1.1026,10721.849609,17.06
2016m11,53.5,9.4,100.0239,100.8288,102.0507,17915.935,1296967.0,248.0,1833779.0,4.7,145212.0,41.8,21.72,3607.3098,13736.1,20394.1,187600.742,121781.135,186.3,241.993,3629770.0,16009515.5,14262029.9,4.03,0.41,0.45,2.37,126.96,1.0799,10508.009766,13.33
2016m12,54.5,22.6,100.3477,101.1895,102.9281,17921.621,1322589.0,254.0,1838756.0,4.7,145442.0,41.9,21.76,3620.7601600000003,13759.9,20380.8,189220.592,126459.345,188.2,242.71200000000002,3531565.0,16029735.3,14254179.5,4.32,0.54,0.51,2.45,129.35,1.0543,10860.419922,14.04
2017m1,56.0,24.8,100.6367,101.3478,103.0366,17910.193,1330801.0,258.0,1841083.0,4.7,145627.0,41.9,21.81,3636.0357799999997,13824.9,20361.7,192974.189037712,127421.09267766599,190.7,243.717,3595455.0,16068927.7,14301666.3,4.19,0.65,0.51,2.45,130.07,1.0614,11138.849609,11.99
2017m2,57.6,39.7,100.8027,101.3347,102.6479,17947.74,1332293.0,261.0,1844600.0,4.6,145815.0,41.9,21.86,3654.35965,13875.1,20403.5,190181.380599083,127566.56490455901,191.6,244.028,3746408.0,16150746.3,14375577.9,4.16,0.66,0.52,2.36,127.57,1.0643,11244.820313,12.92
2017m3,56.6,32.0,100.7511,101.302,103.34299999999999,18074.261000000002,1329242.0,265.0,1851308.0,4.4,145944.0,41.8,21.88,3669.08535,13942.1,20279.1,190585.71771497602,126740.32028078,191.5,243.72099999999998,3856287.0,16216291.5,14426225.2,4.14,0.79,0.74,2.4,126.22,1.0685,11593.209961,12.37
2017m4,55.3,23.7,100.5941,101.2597,104.2721,17942.64,1332488.0,269.0,1847023.0,4.4,146141.0,41.9,21.93,3683.0396,13967.0,20348.1,192927.293879206,125961.804943539,193.0,244.058,3821697.0,16239348.7,14451485.9,4.03,0.9,0.8,2.29,124.87,1.0723,11495.330078,10.82
2017m5,55.5,34.3,100.5913,101.1836,104.4129,18069.261000000002,1327861.0,271.0,1852095.0,4.4,146296.0,41.9,21.97,3698.67185,14059.6,20398.9,191880.444429611,125474.960018414,192.8,243.926,3774412.0,16243885.2,14440764.9,3.95,0.91,0.89,2.21,124.2,1.1058,11550.410156,10.41
2017m6,56.7,28.2,100.7693,101.0705,104.5849,18150.673,1334112.0,275.0,1859794.0,4.3,146512.0,42.0,22.03,3716.5731100000003,14063.7,20328.7,192270.83224984,127141.75143892401,193.6,244.179,3762780.0,16238451.5,14453027.0,3.88,1.04,0.98,2.31,122.14,1.1229,11616.209961,11.18
2017m7,56.5,20.4,100.9471,101.0267,104.5427,18125.497,1335238.0,276.0,1863890.0,4.3,146727.0,42.0,22.08,3731.0836,14103.1,20325.0,191818.97782677,126592.824606383,193.5,244.328,3795430.0,16348183.8,14535318.4,3.92,1.15,1.07,2.3,119.83,1.1511,11801.44043,10.26
2017m8,59.3,20.7,101.2066,101.1298,104.0475,18175.682,1347162.0,281.0,1876003.0,4.4,146911.0,42.0,22.11,3739.08172,14122.8,20473.5,192248.35106319198,127923.42925714,193.8,245.304,3910022.0,16462260.3,14649738.3,3.82,1.16,1.01,2.12,118.39,1.1807,12006.740234,10.59
2017m9,60.2,24.0,101.3796,101.2588,104.0502,18256.113999999998,1365181.0,282.0,1879141.0,4.2,146929.0,41.9,22.2,3750.20794,14150.3,20715.0,194224.32108828198,129799.775642692,194.8,246.445,3874490.0,16524019.9,14697985.5,3.83,1.15,1.03,2.33,117.74,1.1915,11897.969727,9.51
2017m10,58.5,27.2,101.3471,101.4187,105.6287,18256.692,1377233.0,287.0,1878791.0,4.1,147196.0,42.0,22.18,3771.9989299999997,14187.8,20867.3,197256.91885261,130895.87390088,194.9,246.57,3829910.0,16588315.3,14744630.2,3.94,1.15,1.07,2.38,120.22,1.1756,12209.160156,10.18
2017m11,58.2,23.1,101.3146,101.3973,106.193,18408.668999999998,1396552.0,288.0,1889980.0,4.2,147421.0,42.0,22.23,3801.3089600000003,14202.8,20969.4,204205.028214802,134320.001741444,195.9,247.333,3907735.0,16669581.3,14839292.9,3.9,1.16,1.23,2.42,120.28,1.1738,12383.870117,11.28
2017m12,59.3,29.3,101.3738,101.3091,106.536,18413.314,1405112.0,293.0,1897688.0,4.1,147551.0,41.8,22.3,3813.0462799999996,14227.0,20904.4,209017.875061915,137357.003267579,196.3,247.847,3850969.0,16754444.6,14886009.8,3.99,1.3,1.32,2.4,119.7,1.1836,12636.730469,11.04
2018m1,59.1,23.0,101.42399999999999,101.3404,106.2655,18489.183,1399302.0,292.0,1908147.0,4.1,147672.0,41.8,22.36,3824.9959999999996,14342.7,20673.2,207031.34873300602,133869.717077577,197.9,248.81599999999997,3824795.0,16732678.2,14900122.1,4.15,1.41,1.41,2.72,117.77,1.22,12860.929688,13.54
2018m2,60.7,30.7,101.4481,101.5107,106.6419,18559.647,1406917.0,296.0,1919364.0,4.1,148078.0,42.2,22.4,3837.66485,14379.4,20875.2,210480.160576013,136458.365989387,199.3,249.475,3855056.0,16706898.0,14895694.7,4.4,1.42,1.57,2.87,116.82,1.2348,13338.990234,19.85
2018m3,59.3,23.8,101.3284,101.6165,107.2519,18543.017,1408277.0,297.0,1919761.0,4.0,148254.0,42.2,22.49,3850.0389200000004,14437.8,21216.0,208662.542840065,139794.248614876,199.3,249.41299999999998,3800608.0,16666122.0,14835936.6,4.44,1.51,1.7,2.74,117.07,1.2336,12644.429688,19.97
2018m4,57.9,25.3,101.2024,101.5633,108.2223,18606.502,1414477.0,300.0,1923520.0,4.0,148391.0,42.4,22.55,3854.89199,14471.5,21024.2,208787.11368344698,140005.920777849,200.3,249.957,3727119.0,16675732.2,14835790.1,4.58,1.69,1.76,2.95,117.13,1.2276,12432.889648,15.93
2018m5,58.7,32.2,101.2476,101.4735,107.3639,18690.639,1436370.0,301.0,1928763.0,3.8,148669.0,42.0,22.61,3876.4963299999995,14512.2,21182.2,208176.18092646898,142654.32066365698,203.2,250.64,3674755.0,16745664.1,14901867.8,4.56,1.7,1.86,2.83,121.26,1.1812,12490.240234,15.43
2018m6,60.0,21.7,101.3594,101.4129,108.1707,18666.476000000002,1436621.0,310.0,1930585.0,4.0,148888.0,42.1,22.67,3886.39603,14557.1,21238.4,208936.601435314,140427.16843947198,204.2,251.176,3650485.0,16767783.0,14948953.2,4.55,1.82,1.9,2.85,123.39,1.1678,12596.679688,16.09
2018m7,58.4,20.8,101.4196,101.38,108.652,18703.011000000002,1439252.0,314.0,1941087.0,3.8,149024.0,42.2,22.71,3911.6269,14609.9,21255.6,212682.096317915,138236.583972506,204.3,251.482,3618272.0,16773500.4,14923794.2,4.54,1.91,1.96,2.96,122.1,1.1686,12430.700195,12.83
2018m8,60.8,10.1,101.5197,101.3917,109.5246,18782.621,1444965.0,319.0,1952436.0,3.8,149268.0,42.2,22.79,3930.5278700000003,14649.7,21480.7,212623.44708014603,138104.95274660402,203.4,251.905,3584450.0,16735849.8,14878186.0,4.52,1.91,2.03,2.86,121.93,1.1549,12949.849609,12.86
2018m9,59.5,21.3,101.4313,101.4788,109.6749,18771.946,1448724.0,325.0,1960714.0,3.7,149348.0,42.1,22.86,3947.19585,14638.2,21353.1,216022.304122604,140268.438945191,203.6,252.261,3559828.0,16762205.0,14901506.4,4.72,1.95,2.13,3.05,121.71,1.1659,12976.049805,12.12
2018m10,57.5,20.5,101.2219,101.4602,109.9165,18831.101000000002,1456666.0,333.0,1973283.0,3.8,149549.0,42.0,22.9,3965.14156,14670.6,21419.9,217213.062268847,141340.010552047,204.6,252.77700000000002,3520863.0,16824991.1,14951712.0,4.86,2.19,2.25,3.15,122.56,1.1484,13146.299805,21.23
2018m11,58.8,10.6,101.0073,101.3461,110.5067,18777.355,1448031.0,335.0,1973788.0,3.7,149683.0,42.0,23.0,3985.1844899999996,14688.9,21683.9,211572.483997278,138515.82125886698,202.3,252.662,3476330.0,16843167.9,14967853.5,4.81,2.2,2.33,3.01,124.47,1.1367,12208.05957,18.07
2018m12,54.3,10.9,100.6916,101.1681,110.5516,18833.837,1431160.0,346.0,1990841.0,3.9,149865.0,42.0,23.09,3998.1467,14837.3,22075.2,215541.98557289602,136012.934867968,201.0,252.653,3400747.0,16983866.0,15087472.6,4.55,2.27,2.37,2.69,124.11,1.1384,12609.700195,25.42
2019m1,56.6,14.8,100.5398,100.9551,110.1185,18981.368000000002,1436780.0,345.0,2007300.0,4.0,150134.0,42.0,23.11,4015.5966,14840.9,22160.0,209646.706421103,138156.021146729,199.1,252.55,3346879.0,17002933.1,15096874.8,4.46,2.4,2.37,2.63,122.69,1.1416,11238.769531,16.57
2019m2,54.1,-0.7,100.3743,101.0116,109.5631,18939.35,1442334.0,340.0,2017149.0,3.8,150135.0,41.7,23.19,4031.8999700000004,14864.1,22221.4,208545.132863931,138324.639674265,199.2,253.18099999999998,3353467.0,17034302.7,15120773.9,4.35,2.4,2.39,2.73,123.0,1.1351,12312.259766,14.78
2019m3,54.6,14.9,100.242,101.2391,109.6811,18930.814,1456358.0,338.0,2016658.0,3.8,150282.0,41.7,23.28,4044.18116,14855.7,22425.2,212112.142629332,140132.042786582,200.8,254.095,3381455.0,17140820.2,15199288.1,4.06,2.41,2.4,2.41,123.69,1.1302,12698.230469,13.71
2019m4,53.4,11.0,100.0197,101.4059,108.9888,18971.093999999997,1452320.0,335.0,2025356.0,3.6,150492.0,41.6,23.33,4061.75327,14817.2,22346.6,208063.722923921,135539.0870628,202.1,254.94299999999998,3286650.0,17184421.5,15229443.5,4.2,2.42,2.38,2.51,123.93,1.1238,12775.839844,13.12
2019m5,52.3,17.5,99.81559,101.4976,109.2264,19025.671000000002,1455735.0,336.0,2030786.0,3.6,150577.0,41.5,23.42,4076.5424399999997,14809.6,22700.3,213270.894186089,138321.587251721,201.7,255.167,3244460.0,17228428.2,15278266.6,3.99,2.39,2.35,2.14,124.88,1.1185,13066.080078,18.71
2019m6,51.6,1.5,99.63159,101.3997,109.2774,19065.516,1456955.0,330.0,2028955.0,3.7,150759.0,41.6,23.47,4088.4811700000005,14826.8,22805.1,209254.464794517,134768.523049566,200.3,255.40200000000002,3274825.0,17339571.0,15411813.4,3.73,2.38,2.17,2.0,124.19,1.1293,12288.509766,15.08
